,Unnamed: 0,year,month,temperature,co2,co2_std,ch4,n2o,Median temperature anomaly from 1961-1990 average,"CO2 concentrations (NOAA, 2018)",Annual CO2 emissions (zero filled),Oil (TWh; substituted energy),Traditional bimass (TWh; substituted energy),Coal (TWh; substituted energy)
1365,1185.0,1923,3.0,-0.33,,,,,-0.27075,304.69,57350621.316872425,,,
1366,1186.0,1923,2.0,-0.43,,,,,-0.27075,304.69,57350621.316872425,,,
1367,1187.0,1923,1.0,-0.24,,,,,-0.27075,304.69,57350621.316872425,,,
1368,1188.0,1922,12.0,-0.2,,,,,-0.3005,,52410746.45679013,,,
1369,1189.0,1922,11.0,-0.16,,,,,-0.3005,,52410746.45679013,,,
1370,1190.0,1922,10.0,-0.28,,,,,-0.3005,,52410746.45679013,,,
1371,1191.0,1922,9.0,-0.32,,,,,-0.3005,,52410746.45679013,,,
1372,1192.0,1922,8.0,-0.3,,,,,-0.3005,,52410746.45679013,,,
1373,1193.0,1922,7.0,-0.26,,,,,-0.3005,,52410746.45679013,,,
1374,1194.0,1922,6.0,-0.27,,,,,-0.3005,,52410746.45679013,,,
1375,1195.0,1922,5.0,-0.31,303.8,,,285.2,-0.3005,,52410746.45679013,,,
1376,1196.0,1922,4.0,-0.16,,,,,-0.3005,,52410746.45679013,,,
1377,1197.0,1922,3.0,-0.11,,,,,-0.3005,,52410746.45679013,,,
1378,1198.0,1922,2.0,-0.32,,,,,-0.3005,,52410746.45679013,,,
1379,1199.0,1922,1.0,-0.31,,,,,-0.3005,,52410746.45679013,,,
1380,1200.0,1921,12.0,-0.1,,,,,-0.20199999999999999,,49391514.30041152,,,
1381,1201.0,1921,11.0,-0.17,,,,,-0.20199999999999999,,49391514.30041152,,,
1382,1202.0,1921,10.0,-0.06,,,,,-0.20199999999999999,,49391514.30041152,,,
1383,1203.0,1921,9.0,-0.14,,,,,-0.20199999999999999,,49391514.30041152,,,
1384,1204.0,1921,8.0,-0.22,,,,,-0.20199999999999999,,49391514.30041152,,,
1385,1205.0,1921,7.0,-0.13,,,,,-0.20199999999999999,,49391514.30041152,,,
1386,1206.0,1921,6.0,-0.17,,,,,-0.20199999999999999,,49391514.30041152,,,
1387,1207.0,1921,5.0,-0.24,303.4,,,285.3,-0.20199999999999999,,49391514.30041152,,,
1388,1208.0,1921,4.0,-0.22,,,,,-0.20199999999999999,,49391514.30041152,,,
1389,1209.0,1921,3.0,-0.26,,,,,-0.20199999999999999,,49391514.30041152,,,
1390,1210.0,1921,2.0,-0.18,,,,,-0.20199999999999999,,49391514.30041152,,,
1391,1211.0,1921,1.0,-0.09,,,,,-0.20199999999999999,,49391514.30041152,,,
1392,1212.0,1920,12.0,-0.43,,,,,-0.254,301.88,55689562.86419753,889.0,6944.0,9833.0
1393,1213.0,1920,11.0,-0.24,,,,,-0.254,301.88,55689562.86419753,889.0,6944.0,9833.0
1394,1214.0,1920,10.0,-0.23,,,,,-0.254,301.88,55689562.86419753,889.0,6944.0,9833.0
1395,1215.0,1920,9.0,-0.18,,,,,-0.254,301.88,55689562.86419753,889.0,6944.0,9833.0
1396,1216.0,1920,8.0,-0.24,,,,,-0.254,301.88,55689562.86419753,889.0,6944.0,9833.0
1397,1217.0,1920,7.0,-0.24,,,,,-0.254,301.88,55689562.86419753,889.0,6944.0,9833.0
1398,1218.0,1920,6.0,-0.26,,,,,-0.254,301.88,55689562.86419753,889.0,6944.0,9833.0
1399,1219.0,1920,5.0,-0.17,303.0,,950.0,285.2,-0.254,301.88,55689562.86419753,889.0,6944.0,9833.0
1400,1220.0,1920,4.0,-0.19,,,,,-0.254,301.88,55689562.86419753,889.0,6944.0,9833.0
1401,1221.0,1920,3.0,-0.09,,,,,-0.254,301.88,55689562.86419753,889.0,6944.0,9833.0
1402,1222.0,1920,2.0,-0.33,,,,,-0.254,301.88,55689562.86419753,889.0,6944.0,9833.0
1403,1223.0,1920,1.0,-0.21,,,,,-0.254,301.88,55689562.86419753,889.0,6944.0,9833.0
1404,1224.0,1919,12.0,-0.41,,,,,-0.258,304.61,47872649.05761317,,,
1405,1225.0,1919,11.0,-0.4,,,,,-0.258,304.61,47872649.05761317,,,
1406,1226.0,1919,10.0,-0.24,,,,,-0.258,304.61,47872649.05761317,,,
1407,1227.0,1919,9.0,-0.24,,,,,-0.258,304.61,47872649.05761317,,,
1408,1228.0,1919,8.0,-0.3,,,,,-0.258,304.61,47872649.05761317,,,
1409,1229.0,1919,7.0,-0.25,,,,,-0.258,304.61,47872649.05761317,,,
1410,1230.0,1919,6.0,-0.28,,,,,-0.258,304.61,47872649.05761317,,,
1411,1231.0,1919,5.0,-0.26,302.7,,,284.9,-0.258,304.61,47872649.05761317,,,
1412,1232.0,1919,4.0,-0.06,,,,,-0.258,304.61,47872649.05761317,,,
1413,1233.0,1919,3.0,-0.24,,,,,-0.258,304.61,47872649.05761317,,,
1414,1234.0,1919,2.0,-0.12,,,,,-0.258,304.61,47872649.05761317,,,
1415,1235.0,1919,1.0,-0.24,,,,,-0.258,304.61,47872649.05761317,,,
1416,1236.0,1918,12.0,-0.35,,,,,-0.3335,303.85,55308426.127572015,,,
1417,1237.0,1918,11.0,-0.13,,,,,-0.3335,303.85,55308426.127572015,,,
1418,1238.0,1918,10.0,-0.12,,,,,-0.3335,303.85,55308426.127572015,,,
1419,1239.0,1918,9.0,-0.2,,,,,-0.3335,303.85,55308426.127572015,,,
1420,1240.0,1918,8.0,-0.31,,,,,-0.3335,303.85,55308426.127572015,,,
1421,1241.0,1918,7.0,-0.3,,,,,-0.3335,303.85,55308426.127572015,,,
1422,1242.0,1918,6.0,-0.35,,,,,-0.3335,303.85,55308426.127572015,,,
1423,1243.0,1918,5.0,-0.46,302.4,,,284.4,-0.3335,303.85,55308426.127572015,,,
1424,1244.0,1918,4.0,-0.44,,,,,-0.3335,303.85,55308426.127572015,,,
1425,1245.0,1918,3.0,-0.32,,,,,-0.3335,303.85,55308426.127572015,,,
1426,1246.0,1918,2.0,-0.38,,,,,-0.3335,303.85,55308426.127572015,,,
1427,1247.0,1918,1.0,-0.33,,,,,-0.3335,303.85,55308426.127572015,,,
1428,1248.0,1917,12.0,-0.55,,,,,-0.48575,,57028901.37860082,,,
1429,1249.0,1917,11.0,-0.22,,,,,-0.48575,,57028901.37860082,,,
1430,1250.0,1917,10.0,-0.33,,,,,-0.48575,,57028901.37860082,,,
1431,1251.0,1917,9.0,-0.11,,,,,-0.48575,,57028901.37860082,,,
1432,1252.0,1917,8.0,-0.17,,,,,-0.48575,,57028901.37860082,,,
1433,1253.0,1917,7.0,-0.2,,,,,-0.48575,,57028901.37860082,,,
1434,1254.0,1917,6.0,-0.4,,,,,-0.48575,,57028901.37860082,,,
1435,1255.0,1917,5.0,-0.58,302.1,,,283.8,-0.48575,,57028901.37860082,,,
1436,1256.0,1917,4.0,-0.47,,,,,-0.48575,,57028901.37860082,,,
1437,1257.0,1917,3.0,-0.64,,,,,-0.48575,,57028901.37860082,,,
1438,1258.0,1917,2.0,-0.58,,,,,-0.48575,,57028901.37860082,,,
1439,1259.0,1917,1.0,-0.53,,,,,-0.48575,,57028901.37860082,,,
1440,1260.0,1916,12.0,-0.63,,,,,-0.38325,301.92,55240265.654320985,,,
1441,1261.0,1916,11.0,-0.44,,,,,-0.38325,301.92,55240265.654320985,,,
1442,1262.0,1916,10.0,-0.28,,,,,-0.38325,301.92,55240265.654320985,,,
1443,1263.0,1916,9.0,-0.33,,,,,-0.38325,301.92,55240265.654320985,,,
1444,1264.0,1916,8.0,-0.33,,,,,-0.38325,301.92,55240265.654320985,,,
1445,1265.0,1916,7.0,-0.33,,,,,-0.38325,301.92,55240265.654320985,,,
1446,1266.0,1916,6.0,-0.4,,,,,-0.38325,301.92,55240265.654320985,,,
1447,1267.0,1916,5.0,-0.32,301.7,,,283.2,-0.38325,301.92,55240265.654320985,,,
1448,1268.0,1916,4.0,-0.26,,,,,-0.38325,301.92,55240265.654320985,,,
1449,1269.0,1916,3.0,-0.29,,,,,-0.38325,301.92,55240265.654320985,,,
1450,1270.0,1916,2.0,-0.17,,,,,-0.38325,301.92,55240265.654320985,,,
1451,1271.0,1916,1.0,-0.13,,,,,-0.38325,301.92,55240265.654320985,,,
1452,1272.0,1915,12.0,-0.12,,,,,-0.11324999999999999,,51506279.32098766,,,
1453,1273.0,1915,11.0,-0.03,,,,,-0.11324999999999999,,51506279.32098766,,,
1454,1274.0,1915,10.0,-0.24,,,,,-0.11324999999999999,,51506279.32098766,,,
1455,1275.0,1915,9.0,-0.17,,,,,-0.11324999999999999,,51506279.32098766,,,
1456,1276.0,1915,8.0,-0.12,,,,,-0.11324999999999999,,51506279.32098766,,,
1457,1277.0,1915,7.0,-0.07,,,,,-0.11324999999999999,,51506279.32098766,,,
1458,1278.0,1915,6.0,-0.14,,,,,-0.11324999999999999,,51506279.32098766,,,
1459,1279.0,1915,5.0,-0.06,301.4,,926.0,282.7,-0.11324999999999999,,51506279.32098766,,,
1460,1280.0,1915,4.0,0.04,,,,,-0.11324999999999999,,51506279.32098766,,,
1461,1281.0,1915,3.0,-0.09,,,,,-0.11324999999999999,,51506279.32098766,,,
1462,1282.0,1915,2.0,0.0,,,,,-0.11324999999999999,,51506279.32098766,,,
1463,1283.0,1915,1.0,-0.15,,,,,-0.11324999999999999,,51506279.32098766,,,
1464,1284.0,1914,12.0,-0.09,,,,,-0.23299999999999998,300.7,52746920.477366254,,,
1465,1285.0,1914,11.0,-0.1,,,,,-0.23299999999999998,300.7,52746920.477366254,,,
1466,1286.0,1914,10.0,-0.1,,,,,-0.23299999999999998,300.7,52746920.477366254,,,
1467,1287.0,1914,9.0,-0.21,,,,,-0.23299999999999998,300.7,52746920.477366254,,,
1468,1288.0,1914,8.0,-0.2,,,,,-0.23299999999999998,300.7,52746920.477366254,,,
1469,1289.0,1914,7.0,-0.22,,,,,-0.23299999999999998,300.7,52746920.477366254,,,
1470,1290.0,1914,6.0,-0.19,,,,,-0.23299999999999998,300.7,52746920.477366254,,,
1471,1291.0,1914,5.0,-0.15,301.1,,,282.2,-0.23299999999999998,300.7,52746920.477366254,,,
1472,1292.0,1914,4.0,-0.26,,,,,-0.23299999999999998,300.7,52746920.477366254,,,
1473,1293.0,1914,3.0,-0.18,,,,,-0.23299999999999998,300.7,52746920.477366254,,,
1474,1294.0,1914,2.0,-0.12,,,,,-0.23299999999999998,300.7,52746920.477366254,,,
1475,1295.0,1914,1.0,0.11,,,,,-0.23299999999999998,300.7,52746920.477366254,,,
1476,1296.0,1913,12.0,-0.04,,,,,-0.40800000000000003,301.3,58380072.89711934,,,
1477,1297.0,1913,11.0,-0.16,,,,,-0.40800000000000003,301.3,58380072.89711934,,,
1478,1298.0,1913,10.0,-0.31,,,,,-0.40800000000000003,301.3,58380072.89711934,,,
1479,1299.0,1913,9.0,-0.34,,,,,-0.40800000000000003,301.3,58380072.89711934,,,
1480,1300.0,1913,8.0,-0.29,,,,,-0.40800000000000003,301.3,58380072.89711934,,,
1481,1301.0,1913,7.0,-0.31,,,,,-0.40800000000000003,301.3,58380072.89711934,,,
1482,1302.0,1913,6.0,-0.39,,,,,-0.40800000000000003,301.3,58380072.89711934,,,
1483,1303.0,1913,5.0,-0.4,300.8,,,281.8,-0.40800000000000003,301.3,58380072.89711934,,,
1484,1304.0,1913,4.0,-0.38,,,,,-0.40800000000000003,301.3,58380072.89711934,,,
1485,1305.0,1913,3.0,-0.46,,,,,-0.40800000000000003,301.3,58380072.89711934,,,
1486,1306.0,1913,2.0,-0.42,,,,,-0.40800000000000003,301.3,58380072.89711934,,,
1487,1307.0,1913,1.0,-0.35,,,,,-0.40800000000000003,301.3,58380072.89711934,,,
1488,1308.0,1912,12.0,-0.4,,,,,-0.388,,53916410.979423866,,,
1489,1309.0,1912,11.0,-0.42,,,,,-0.388,,53916410.979423866,,,
1490,1310.0,1912,10.0,-0.54,,,,,-0.388,,53916410.979423866,,,
1491,1311.0,1912,9.0,-0.53,,,,,-0.388,,53916410.979423866,,,
1492,1312.0,1912,8.0,-0.46,,,,,-0.388,,53916410.979423866,,,
1493,1313.0,1912,7.0,-0.35,,,,,-0.388,,53916410.979423866,,,
1494,1314.0,1912,6.0,-0.22,,,,,-0.388,,53916410.979423866,,,
1495,1315.0,1912,5.0,-0.2,300.4,,,281.4,-0.388,,53916410.979423866,,,
1496,1316.0,1912,4.0,-0.2,,,,,-0.388,,53916410.979423866,,,
1497,1317.0,1912,3.0,-0.32,,,,,-0.388,,53916410.979423866,,,
1498,1318.0,1912,2.0,-0.13,,,,,-0.388,,53916410.979423866,,,
1499,1319.0,1912,1.0,-0.28,,,,,-0.388,,53916410.979423866,,,
1500,1320.0,1911,12.0,-0.2,,,,,-0.528,298.36,51580077.81069959,,,
1501,1321.0,1911,11.0,-0.25,,,,,-0.528,298.36,51580077.81069959,,,
1502,1322.0,1911,10.0,-0.32,,,,,-0.528,298.36,51580077.81069959,,,
1503,1323.0,1911,9.0,-0.4,,,,,-0.528,298.36,51580077.81069959,,,
1504,1324.0,1911,8.0,-0.44,,,,,-0.528,298.36,51580077.81069959,,,
1505,1325.0,1911,7.0,-0.47,,,,,-0.528,298.36,51580077.81069959,,,
1506,1326.0,1911,6.0,-0.48,,,,,-0.528,298.36,51580077.81069959,,,
1507,1327.0,1911,5.0,-0.53,300.1,,,281.1,-0.528,298.36,51580077.81069959,,,
1508,1328.0,1911,4.0,-0.54,,,,,-0.528,298.36,51580077.81069959,,,
1509,1329.0,1911,3.0,-0.6,,,,,-0.528,298.36,51580077.81069959,,,
1510,1330.0,1911,2.0,-0.57,,,,,-0.528,298.36,51580077.81069959,,,
1511,1331.0,1911,1.0,-0.55,,,,,-0.528,298.36,51580077.81069959,,,
1512,1332.0,1910,12.0,-0.58,,,,,-0.49375,297.87,50532034.48971193,397.0,6389.0,8656.0
1513,1333.0,1910,11.0,-0.49,,,,,-0.49375,297.87,50532034.48971193,397.0,6389.0,8656.0
1514,1334.0,1910,10.0,-0.43,,,,,-0.49375,297.87,50532034.48971193,397.0,6389.0,8656.0
1515,1335.0,1910,9.0,-0.37,,,,,-0.49375,297.87,50532034.48971193,397.0,6389.0,8656.0
1516,1336.0,1910,8.0,-0.35,,,,,-0.49375,297.87,50532034.48971193,397.0,6389.0,8656.0
1517,1337.0,1910,7.0,-0.32,,,,,-0.49375,297.87,50532034.48971193,397.0,6389.0,8656.0
1518,1338.0,1910,6.0,-0.34,,,,,-0.49375,297.87,50532034.48971193,397.0,6389.0,8656.0
1519,1339.0,1910,5.0,-0.31,299.7,,903.0,280.8,-0.49375,297.87,50532034.48971193,397.0,6389.0,8656.0
1520,1340.0,1910,4.0,-0.38,,,,,-0.49375,297.87,50532034.48971193,397.0,6389.0,8656.0
1521,1341.0,1910,3.0,-0.51,,,,,-0.49375,297.87,50532034.48971193,397.0,6389.0,8656.0
1522,1342.0,1910,2.0,-0.4,,,,,-0.49375,297.87,50532034.48971193,397.0,6389.0,8656.0
1523,1343.0,1910,1.0,-0.36,,,,,-0.49375,297.87,50532034.48971193,397.0,6389.0,8656.0
1524,1344.0,1909,12.0,-0.42,,,,,-0.5049999999999999,301.5,48600924.991769545,,,
1525,1345.0,1909,11.0,-0.28,,,,,-0.5049999999999999,301.5,48600924.991769545,,,
1526,1346.0,1909,10.0,-0.36,,,,,-0.5049999999999999,301.5,48600924.991769545,,,
1527,1347.0,1909,9.0,-0.34,,,,,-0.5049999999999999,301.5,48600924.991769545,,,
1528,1348.0,1909,8.0,-0.33,,,,,-0.5049999999999999,301.5,48600924.991769545,,,
1529,1349.0,1909,7.0,-0.46,,,,,-0.5049999999999999,301.5,48600924.991769545,,,
1530,1350.0,1909,6.0,-0.46,,,,,-0.5049999999999999,301.5,48600924.991769545,,,
1531,1351.0,1909,5.0,-0.49,299.3,,,280.5,-0.5049999999999999,301.5,48600924.991769545,,,
1532,1352.0,1909,4.0,-0.61,,,,,-0.5049999999999999,301.5,48600924.991769545,,,
1533,1353.0,1909,3.0,-0.5,,,,,-0.5049999999999999,301.5,48600924.991769545,,,
1534,1354.0,1909,2.0,-0.46,,,,,-0.5049999999999999,301.5,48600924.991769545,,,
1535,1355.0,1909,1.0,-0.58,,,,,-0.5049999999999999,301.5,48600924.991769545,,,
1536,1356.0,1908,12.0,-0.42,,,,,-0.5035000000000001,,47219713.25514403,,,
1537,1357.0,1908,11.0,-0.5,,,,,-0.5035000000000001,,47219713.25514403,,,
1538,1358.0,1908,10.0,-0.5,,,,,-0.5035000000000001,,47219713.25514403,,,
1539,1359.0,1908,9.0,-0.37,,,,,-0.5035000000000001,,47219713.25514403,,,
1540,1360.0,1908,8.0,-0.46,,,,,-0.5035000000000001,,47219713.25514403,,,
1541,1361.0,1908,7.0,-0.37,,,,,-0.5035000000000001,,47219713.25514403,,,
1542,1362.0,1908,6.0,-0.38,,,,,-0.5035000000000001,,47219713.25514403,,,
1543,1363.0,1908,5.0,-0.39,298.9,,,280.2,-0.5035000000000001,,47219713.25514403,,,
1544,1364.0,1908,4.0,-0.45,,,,,-0.5035000000000001,,47219713.25514403,,,
1545,1365.0,1908,3.0,-0.58,,,,,-0.5035000000000001,,47219713.25514403,,,
1546,1366.0,1908,2.0,-0.37,,,,,-0.5035000000000001,,47219713.25514403,,,
1547,1367.0,1908,1.0,-0.38,,,,,-0.5035000000000001,,47219713.25514403,,,
1548,1368.0,1907,12.0,-0.43,,,,,-0.44125000000000003,,48343089.71193416,,,
1549,1369.0,1907,11.0,-0.48,,,,,-0.44125000000000003,,48343089.71193416,,,
1550,1370.0,1907,10.0,-0.3,,,,,-0.44125000000000003,,48343089.71193416,,,
1551,1371.0,1907,9.0,-0.36,,,,,-0.44125000000000003,,48343089.71193416,,,
1552,1372.0,1907,8.0,-0.32,,,,,-0.44125000000000003,,48343089.71193416,,,
1553,1373.0,1907,7.0,-0.34,,,,,-0.44125000000000003,,48343089.71193416,,,
1554,1374.0,1907,6.0,-0.38,,,,,-0.44125000000000003,,48343089.71193416,,,
1555,1375.0,1907,5.0,-0.47,298.5,,,280.0,-0.44125000000000003,,48343089.71193416,,,
1556,1376.0,1907,4.0,-0.37,,,,,-0.44125000000000003,,48343089.71193416,,,
1557,1377.0,1907,3.0,-0.32,,,,,-0.44125000000000003,,48343089.71193416,,,
1558,1378.0,1907,2.0,-0.48,,,,,-0.44125000000000003,,48343089.71193416,,,
1559,1379.0,1907,1.0,-0.37,,,,,-0.44125000000000003,,48343089.71193416,,,
1560,1380.0,1906,12.0,-0.15,,,,,-0.2725,298.48,42968924.81481481,,,
1561,1381.0,1906,11.0,-0.34,,,,,-0.2725,298.48,42968924.81481481,,,
1562,1382.0,1906,10.0,-0.28,,,,,-0.2725,298.48,42968924.81481481,,,
1563,1383.0,1906,9.0,-0.28,,,,,-0.2725,298.48,42968924.81481481,,,
1564,1384.0,1906,8.0,-0.24,,,,,-0.2725,298.48,42968924.81481481,,,
1565,1385.0,1906,7.0,-0.21,,,,,-0.2725,298.48,42968924.81481481,,,
1566,1386.0,1906,6.0,-0.15,,,,,-0.2725,298.48,42968924.81481481,,,
1567,1387.0,1906,5.0,-0.23,298.1,,,279.6,-0.2725,298.48,42968924.81481481,,,
1568,1388.0,1906,4.0,-0.07,,,,,-0.2725,298.48,42968924.81481481,,,
1569,1389.0,1906,3.0,-0.18,,,,,-0.2725,298.48,42968924.81481481,,,
1570,1390.0,1906,2.0,-0.23,,,,,-0.2725,298.48,42968924.81481481,,,
1571,1391.0,1906,1.0,-0.14,,,,,-0.2725,298.48,42968924.81481481,,,
1572,1392.0,1905,12.0,-0.09,,,,,-0.34900000000000003,299.02,41087540.831275724,,,
1573,1393.0,1905,11.0,-0.08,,,,,-0.34900000000000003,299.02,41087540.831275724,,,
1574,1394.0,1905,10.0,-0.26,,,,,-0.34900000000000003,299.02,41087540.831275724,,,
1575,1395.0,1905,9.0,-0.21,,,,,-0.34900000000000003,299.02,41087540.831275724,,,
1576,1396.0,1905,8.0,-0.19,,,,,-0.34900000000000003,299.02,41087540.831275724,,,
1577,1397.0,1905,7.0,-0.22,,,,,-0.34900000000000003,299.02,41087540.831275724,,,
1578,1398.0,1905,6.0,-0.24,,,,,-0.34900000000000003,299.02,41087540.831275724,,,
1579,1399.0,1905,5.0,-0.26,297.6,,883.0,279.3,-0.34900000000000003,299.02,41087540.831275724,,,
1580,1400.0,1905,4.0,-0.4,,,,,-0.34900000000000003,299.02,41087540.831275724,,,
1581,1401.0,1905,3.0,-0.39,,,,,-0.34900000000000003,299.02,41087540.831275724,,,
1582,1402.0,1905,2.0,-0.62,,,,,-0.34900000000000003,299.02,41087540.831275724,,,
1583,1403.0,1905,1.0,-0.35,,,,,-0.34900000000000003,299.02,41087540.831275724,,,
1584,1404.0,1904,12.0,-0.3,,,,,-0.51375,295.99,38944579.24691358,,,
1585,1405.0,1904,11.0,-0.16,,,,,-0.51375,295.99,38944579.24691358,,,
1586,1406.0,1904,10.0,-0.43,,,,,-0.51375,295.99,38944579.24691358,,,
1587,1407.0,1904,9.0,-0.48,,,,,-0.51375,295.99,38944579.24691358,,,
1588,1408.0,1904,8.0,-0.44,,,,,-0.51375,295.99,38944579.24691358,,,
1589,1409.0,1904,7.0,-0.49,,,,,-0.51375,295.99,38944579.24691358,,,
1590,1410.0,1904,6.0,-0.44,,,,,-0.51375,295.99,38944579.24691358,,,
1591,1411.0,1904,5.0,-0.46,297.2,,,278.8,-0.51375,295.99,38944579.24691358,,,
1592,1412.0,1904,4.0,-0.5,,,,,-0.51375,295.99,38944579.24691358,,,
1593,1413.0,1904,3.0,-0.57,,,,,-0.51375,295.99,38944579.24691358,,,
1594,1414.0,1904,2.0,-0.57,,,,,-0.51375,295.99,38944579.24691358,,,
1595,1415.0,1904,1.0,-0.6,,,,,-0.51375,295.99,38944579.24691358,,,
1596,1416.0,1903,12.0,-0.47,,,,,-0.44975,,38391677.30041152,,,
1597,1417.0,1903,11.0,-0.48,,,,,-0.44975,,38391677.30041152,,,
1598,1418.0,1903,10.0,-0.51,,,,,-0.44975,,38391677.30041152,,,
1599,1419.0,1903,9.0,-0.46,,,,,-0.44975,,38391677.30041152,,,
1600,1420.0,1903,8.0,-0.44,,,,,-0.44975,,38391677.30041152,,,
1601,1421.0,1903,7.0,-0.39,,,,,-0.44975,,38391677.30041152,,,
1602,1422.0,1903,6.0,-0.38,,,,,-0.44975,,38391677.30041152,,,
1603,1423.0,1903,5.0,-0.41,296.8,,,278.3,-0.44975,,38391677.30041152,,,
1604,1424.0,1903,4.0,-0.36,,,,,-0.44975,,38391677.30041152,,,
1605,1425.0,1903,3.0,-0.25,,,,,-0.44975,,38391677.30041152,,,
1606,1426.0,1903,2.0,-0.09,,,,,-0.44975,,38391677.30041152,,,
1607,1427.0,1903,1.0,-0.24,,,,,-0.44975,,38391677.30041152,,,
1608,1428.0,1902,12.0,-0.37,,,,,-0.34625000000000006,295.61,35643553.06584362,,,
1609,1429.0,1902,11.0,-0.34,,,,,-0.34625000000000006,295.61,35643553.06584362,,,
1610,1430.0,1902,10.0,-0.31,,,,,-0.34625000000000006,295.61,35643553.06584362,,,
1611,1431.0,1902,9.0,-0.28,,,,,-0.34625000000000006,295.61,35643553.06584362,,,
1612,1432.0,1902,8.0,-0.29,,,,,-0.34625000000000006,295.61,35643553.06584362,,,
1613,1433.0,1902,7.0,-0.27,,,,,-0.34625000000000006,295.61,35643553.06584362,,,
1614,1434.0,1902,6.0,-0.3,,,,,-0.34625000000000006,295.61,35643553.06584362,,,
1615,1435.0,1902,5.0,-0.28,296.5,,,277.8,-0.34625000000000006,295.61,35643553.06584362,,,
1616,1436.0,1902,4.0,-0.27,,,,,-0.34625000000000006,295.61,35643553.06584362,,,
1617,1437.0,1902,3.0,-0.22,,,,,-0.34625000000000006,295.61,35643553.06584362,,,
1618,1438.0,1902,2.0,-0.05,,,,,-0.34625000000000006,295.61,35643553.06584362,,,
1619,1439.0,1902,1.0,-0.11,,,,,-0.34625000000000006,295.61,35643553.06584362,,,
1620,1440.0,1901,12.0,-0.27,,,,,-0.22599999999999998,,34995715.004115224,,,
1621,1441.0,1901,11.0,-0.2,,,,,-0.22599999999999998,,34995715.004115224,,,
1622,1442.0,1901,10.0,-0.32,,,,,-0.22599999999999998,,34995715.004115224,,,
1623,1443.0,1901,9.0,-0.25,,,,,-0.22599999999999998,,34995715.004115224,,,
1624,1444.0,1901,8.0,-0.18,,,,,-0.22599999999999998,,34995715.004115224,,,
1625,1445.0,1901,7.0,-0.13,,,,,-0.22599999999999998,,34995715.004115224,,,
1626,1446.0,1901,6.0,-0.07,,,,,-0.22599999999999998,,34995715.004115224,,,
1627,1447.0,1901,5.0,-0.11,296.1,,,277.4,-0.22599999999999998,,34995715.004115224,,,
1628,1448.0,1901,4.0,-0.05,,,,,-0.22599999999999998,,34995715.004115224,,,
1629,1449.0,1901,3.0,-0.03,,,,,-0.22599999999999998,,34995715.004115224,,,
1630,1450.0,1901,2.0,-0.08,,,,,-0.22599999999999998,,34995715.004115224,,,
1631,1451.0,1901,1.0,-0.13,,,,,-0.22599999999999998,,34995715.004115224,,,
1632,1452.0,1900,12.0,0.02,,,,,-0.1475,294.22,34249984.086419754,181.0,6111.0,5728.0
1633,1453.0,1900,11.0,-0.14,,,,,-0.1475,294.22,34249984.086419754,181.0,6111.0,5728.0
1634,1454.0,1900,10.0,0.07,,,,,-0.1475,294.22,34249984.086419754,181.0,6111.0,5728.0
1635,1455.0,1900,9.0,-0.06,,,,,-0.1475,294.22,34249984.086419754,181.0,6111.0,5728.0
1636,1456.0,1900,8.0,-0.07,,,,,-0.1475,294.22,34249984.086419754,181.0,6111.0,5728.0
1637,1457.0,1900,7.0,-0.09,,,,,-0.1475,294.22,34249984.086419754,181.0,6111.0,5728.0
1638,1458.0,1900,6.0,-0.04,,,,,-0.1475,294.22,34249984.086419754,181.0,6111.0,5728.0
1639,1459.0,1900,5.0,-0.06,295.8,,865.0,277.2,-0.1475,294.22,34249984.086419754,181.0,6111.0,5728.0
1640,1460.0,1900,4.0,-0.09,,,,,-0.1475,294.22,34249984.086419754,181.0,6111.0,5728.0
1641,1461.0,1900,3.0,-0.04,,,,,-0.1475,294.22,34249984.086419754,181.0,6111.0,5728.0
1642,1462.0,1900,2.0,-0.07,,,,,-0.1475,294.22,34249984.086419754,181.0,6111.0,5728.0
1643,1463.0,1900,1.0,-0.32,,,,,-0.1475,294.22,34249984.086419754,181.0,6111.0,5728.0
1644,1464.0,1899,12.0,-0.19,,,,,-0.26899999999999996,296.16,32514488.456790123,,,
1645,1465.0,1899,11.0,0.11,,,,,-0.26899999999999996,296.16,32514488.456790123,,,
1646,,1899,11.0, 0.12,,,,,-0.26899999999999996,296.16,32514488.456790123,,,
1647,1466.0,1899,10.0,-0.09,,,,,-0.26899999999999996,296.16,32514488.456790123,,,
1648,1467.0,1899,9.0,-0.04,,,,,-0.26899999999999996,296.16,32514488.456790123,,,
1649,1468.0,1899,8.0,-0.1,,,,,-0.26899999999999996,296.16,32514488.456790123,,,
1650,1469.0,1899,7.0,-0.17,,,,,-0.26899999999999996,296.16,32514488.456790123,,,
1651,1470.0,1899,6.0,-0.26,,,,,-0.26899999999999996,296.16,32514488.456790123,,,
1652,1471.0,1899,5.0,-0.17,295.5,,,277.1,-0.26899999999999996,296.16,32514488.456790123,,,
1653,1472.0,1899,4.0,-0.19,,,,,-0.26899999999999996,296.16,32514488.456790123,,,
1654,1473.0,1899,3.0,-0.33,,,,,-0.26899999999999996,296.16,32514488.456790123,,,
1655,1474.0,1899,2.0,-0.32,,,,,-0.26899999999999996,296.16,32514488.456790123,,,
1656,1475.0,1899,1.0,-0.13,,,,,-0.26899999999999996,296.16,32514488.456790123,,,
